user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
Harpea_6:bin_000005	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__J057;f__JADKCL01;g__;s__	N/A	N/A	N/A	N/A	N/A	GCA_016718825.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__J057;f__JADKCL01;g__JADKCL01;s__JADKCL01 sp016718825	76.31	0.068	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__J057;f__JADKCL01;g__;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	94.2	11	0.83277	N/A
Harpea_6:bin_000006	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	93.66	11	0.89766	N/A
Harpea_6:bin_000007	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Egerieousia;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Egerieousia;s__	ANI	classification based on placement in class-level tree	GCA_017556665.1, s__Egerieousia sp017556665, 95.0, 78.33, 0.139; GCA_015060445.1, s__Egerieousia sp015060445, 95.0, 77.92, 0.099; GCA_017380095.1, s__Egerieousia sp017380095, 95.0, 77.88, 0.106; GCA_015060245.1, s__Egerieousia sp015060245, 95.0, 77.83, 0.094; GCA_017482565.1, s__Egerieousia sp017482565, 95.0, 77.76, 0.09; GCA_017625535.1, s__Egerieousia sp017625535, 95.0, 77.59, 0.122; GCA_015060225.1, s__Egerieousia sp015060225, 95.0, 77.55, 0.129; GCA_017631435.1, s__Egerieousia sp017631435, 95.0, 77.45, 0.101; GCA_900769735.1, s__Egerieousia sp900769735, 95.0, 77.41, 0.132; GCA_017935505.1, s__Egerieousia sp017935505, 95.0, 77.38, 0.107; GCA_017555925.1, s__Egerieousia sp017555925, 95.0, 77.35, 0.123; GCA_017398125.1, s__Egerieousia sp017398125, 95.0, 77.23, 0.105; GCA_018065035.1, s__Egerieousia sp018065035, 95.0, 77.12, 0.025; GCA_934717185.1, s__Egerieousia sp934717185, 95.0, 77.11, 0.069; GCA_900769385.1, s__Egerieousia sp900769385, 95.0, 77.02, 0.11; GCA_944325445.1, s__Egerieousia sp944325445, 95.0, 76.99, 0.076; GCA_900544815.1, s__Egerieousia sp900544815, 95.0, 76.93, 0.085; GCA_004561775.1, s__Egerieousia sp004561775, 95.0, 76.83, 0.081; GCA_017694275.1, s__Egerieousia excrementavium, 95.0, 76.78, 0.072; GCA_017428325.1, s__Egerieousia sp017428325, 95.0, 76.6, 0.017; GCA_017554305.1, s__Egerieousia sp017554305, 95.0, 76.21, 0.042; GCA_002315995.1, s__Egerieousia sp002315995, 95.0, 76.14, 0.033; GCA_017550655.1, s__Egerieousia sp017550655, 95.0, 76.14, 0.023; GCA_022648545.1, s__Egerieousia sp022648545, 95.0, 76.1, 0.024; GCA_017618115.1, s__Egerieousia sp017618115, 95.0, 76.07, 0.048; GCA_017551215.1, s__Egerieousia sp017551215, 95.0, 76.06, 0.02; GCA_017548505.1, s__Egerieousia sp017548505, 95.0, 76.04, 0.018; GCA_900316795.1, s__Egerieousia sp900316795, 95.0, 76.03, 0.02; GCA_902780455.1, s__Egerieousia sp902780455, 95.0, 76.02, 0.022; GCA_902797115.1, s__Egerieousia sp902797115, 95.0, 76.02, 0.044; GCA_022647615.1, s__Egerieousia sp022647615, 95.0, 75.97, 0.065; GCA_017959005.1, s__Egerieousia sp017959005, 95.0, 75.91, 0.046; GCA_016285455.1, s__Egerieousia sp016285455, 95.0, 75.83, 0.02; GCA_902797895.1, s__Egerieousia sp902797895, 95.0, 75.79, 0.045; GCA_902769525.1, s__Egerieousia sp902769525, 95.0, 75.77, 0.02; GCA_017962375.1, s__Egerieousia sp017962375, 95.0, 75.76, 0.02; GCA_002372015.1, s__Egerieousia sp002372015, 95.0, 75.62, 0.026; GCA_900322025.1, s__Egerieousia sp900322025, 95.0, 75.6, 0.027; GCA_902789435.1, s__Egerieousia sp002309115, 95.0, 75.38, 0.023; GCA_017961175.1, s__Egerieousia sp017961175, 95.0, 75.36, 0.02	95.27	11	0.92979	N/A
Harpea_6:bin_000008	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__	ANI	classification based on placement in class-level tree	GCF_900626075.1, s__Clostridium_Q transplantifaecale, 95.0, 78.2, 0.163; GCA_020555735.1, s__Clostridium_Q symbiosum_A, 95.0, 78.18, 0.15; GCA_900547735.1, s__Clostridium_Q sp900547735, 95.0, 77.95, 0.161; GCF_000466485.1, s__Clostridium_Q symbiosum, 95.0, 77.88, 0.167; GCF_020736365.1, s__Clostridium_Q saccharolyticum_A, 95.0, 77.65, 0.098; GCA_018223375.1, s__Clostridium_Q sp000435655, 95.0, 77.36, 0.117; GCA_016302185.1, s__Clostridium_Q sp016302185, 95.0, 77.34, 0.146; GCF_003024715.1, s__Clostridium_Q fessum, 95.0, 77.33, 0.1; GCA_018377235.1, s__Clostridium_Q sp018377235, 95.0, 77.32, 0.129; GCA_910575795.1, s__Clostridium_Q sp910575795, 95.0, 77.29, 0.079; GCA_944384125.1, s__Clostridium_Q sp944384125, 95.0, 77.28, 0.101; GCA_009911305.1, s__Clostridium_Q sp009911305, 95.0, 77.19, 0.071; GCA_944381615.1, s__Clostridium_Q sp944381615, 95.0, 76.98, 0.079; GCA_019423835.1, s__Clostridium_Q sp019423835, 95.0, 76.95, 0.084	92.51	11	0.91558	N/A
Harpea_6:bin_000009	d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Spyradomonas;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Spyradomonas;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	92.35	11	0.91414	N/A
Harpea_6:bin_000010	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Emergencia;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Emergencia;s__	ANI	classification based on placement in class-level tree	GCA_022767945.1, s__Emergencia sp022767945, 95.0, 77.53, 0.081; GCA_902362805.1, s__Emergencia sp900066695, 95.0, 77.52, 0.141; GCF_009936045.1, s__Emergencia sp009936045, 95.0, 77.46, 0.103; GCF_900086585.1, s__Emergencia timonensis, 95.0, 77.44, 0.153; GCA_022767345.1, s__Emergencia sp022767345, 95.0, 77.4, 0.12; GCA_017522185.1, s__Emergencia sp017522185, 95.0, 77.36, 0.095; GCA_900551775.1, s__Emergencia sp900551775, 95.0, 77.32, 0.121; GCA_021769965.1, s__Emergencia sp021769965, 95.0, 77.24, 0.068; GCA_904420065.1, s__Emergencia sp904420065, 95.0, 76.74, 0.099; GCA_944388465.1, s__Emergencia sp944388465, 95.0, 76.61, 0.059	93.25	11	0.94103	N/A
Harpea_6:bin_000011	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__	ANI	classification based on placement in class-level tree	GCA_900541415.1, s__Odoribacter sp900541415, 95.0, 78.35, 0.356; GCA_900544025.1, s__Odoribacter sp900544025, 95.0, 78.05, 0.338; GCF_000190535.1, s__Odoribacter splanchnicus, 95.0, 77.4, 0.128; GCF_009935865.1, s__Odoribacter sp009935865, 95.0, 77.24, 0.17; GCA_910578105.1, s__Odoribacter sp910578105, 95.0, 77.11, 0.149; GCA_020024465.1, s__Odoribacter sp020024465, 95.0, 77.11, 0.094; GCF_943193135.1, s__Odoribacter sp943193135, 95.0, 77.11, 0.112; GCA_944321165.1, s__Odoribacter sp944321165, 95.0, 77.02, 0.127; GCA_900762515.1, s__Odoribacter sp900762515, 95.0, 77.01, 0.118; GCA_910589025.1, s__Odoribacter sp910589025, 95.0, 77.01, 0.135; GCA_905215395.1, s__Odoribacter sp905215395, 95.0, 76.99, 0.141; GCA_910578985.1, s__Odoribacter sp910578985, 95.0, 76.98, 0.067; GCA_934725835.1, s__Odoribacter sp934725835, 95.0, 76.98, 0.081; GCA_910588375.1, s__Odoribacter sp910588375, 95.0, 76.96, 0.123; GCA_021771575.1, s__Odoribacter sp021771575, 95.0, 76.96, 0.118; GCA_900548135.1, s__Odoribacter sp900548135, 95.0, 76.81, 0.151; GCF_900091655.1, s__Odoribacter massiliensis, 95.0, 76.76, 0.112; GCA_023400335.1, s__Odoribacter sp023400335, 95.0, 76.69, 0.099; GCA_905193145.1, s__Odoribacter sp905193145, 95.0, 76.67, 0.076; GCA_944321145.1, s__Odoribacter sp944321145, 95.0, 76.63, 0.064; GCA_905216195.1, s__Odoribacter sp905216195, 95.0, 76.62, 0.107; GCA_905204385.1, s__Odoribacter sp905204385, 95.0, 76.59, 0.087; GCF_000243215.1, s__Odoribacter laneus, 95.0, 76.51, 0.088; GCA_019114285.1, s__Odoribacter faecigallinarum, 95.0, 76.44, 0.11; GCA_002293375.1, s__Odoribacter sp002293375, 95.0, 76.31, 0.064	92.99	11	0.96351	N/A
Harpea_6:bin_000015	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	91.94	11	0.91278	N/A
Harpea_6:bin_000016	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	89.45	11	0.6623	N/A
Harpea_6:bin_000017	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hespellia;s__	N/A	N/A	N/A	N/A	N/A	GCF_900142165.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hespellia;s__Hespellia stercorisuis	77.63	0.075	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hespellia;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	88.32	11	0.90371	N/A
Harpea_6:bin_000019	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__UBA3700;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__UBA3700;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	89.12	11	0.85948	N/A
Harpea_6:bin_000020	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	87.41	11	0.81058	N/A
Harpea_6:bin_000021	d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__DUWA01;s__	N/A	N/A	N/A	N/A	N/A	GCA_012840755.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__DUWA01;s__DUWA01 sp012840755	77.34	0.179	d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__DUWA01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	86.61	11	0.90763	N/A
Harpea_6:bin_000022	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__14-2;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__14-2;s__	ANI	classification based on placement in class-level tree	GCA_012519695.1, s__14-2 sp012519695, 95.0, 77.78, 0.147; GCF_001940225.1, s__14-2 sp001940225, 95.0, 77.57, 0.155; GCA_910575155.1, s__14-2 sp910575155, 95.0, 77.38, 0.141; GCF_000403845.2, s__14-2 sp000403845, 95.0, 77.26, 0.147; GCA_910575555.1, s__14-2 sp011960065, 95.0, 77.25, 0.14; GCA_009911185.1, s__14-2 sp009911185, 95.0, 77.21, 0.122; GCA_910587895.1, s__14-2 sp910587895, 95.0, 77.19, 0.076; GCA_910585625.1, s__14-2 sp910585625, 95.0, 77.19, 0.089; GCA_910576975.1, s__14-2 sp910576975, 95.0, 77.15, 0.092; GCA_910575075.1, s__14-2 sp910575075, 95.0, 77.13, 0.117; GCA_910578825.1, s__14-2 sp910578825, 95.0, 77.11, 0.102; GCA_000403255.2, s__14-2 sp000403255, 95.0, 77.06, 0.146; GCA_910576385.1, s__14-2 sp910576385, 95.0, 77.04, 0.122; GCA_910575035.1, s__14-2 sp910575035, 95.0, 77.03, 0.089; GCA_910589635.1, s__14-2 sp910589635, 95.0, 77.01, 0.075; GCA_021769425.1, s__14-2 sp021769425, 95.0, 76.97, 0.146; GCA_910575005.1, s__14-2 sp910575005, 95.0, 76.97, 0.115; GCA_910585295.1, s__14-2 sp009774455, 95.0, 76.94, 0.09; GCA_004793545.1, s__14-2 sp004793545, 95.0, 76.92, 0.154; GCA_910584585.1, s__14-2 sp910584585, 95.0, 76.9, 0.136; GCA_910585395.1, s__14-2 sp910585395, 95.0, 76.86, 0.115; GCA_944381535.1, s__14-2 sp944381535, 95.0, 76.85, 0.056; GCA_910580015.1, s__14-2 sp910580015, 95.0, 76.85, 0.108; GCA_910588845.1, s__14-2 sp910588845, 95.0, 76.81, 0.083; GCA_022792535.1, s__14-2 sp022792535, 95.0, 76.77, 0.127; GCA_910586005.1, s__14-2 sp910586005, 95.0, 76.71, 0.124; GCA_910583835.1, s__14-2 sp910583835, 95.0, 76.69, 0.096; GCA_934434905.1, s__14-2 sp934434905, 95.0, 76.67, 0.035; GCA_910577785.1, s__14-2 sp910577785, 95.0, 76.6, 0.052; GCA_910588885.1, s__14-2 sp910588885, 95.0, 76.53, 0.064; GCA_910580195.1, s__14-2 sp910580195, 95.0, 76.51, 0.088; GCA_022798035.1, s__14-2 sp022798035, 95.0, 76.48, 0.108; GCA_000403315.2, s__14-2 sp000403315, 95.0, 76.48, 0.101; GCA_944376745.1, s__14-2 sp944376745, 95.0, 76.45, 0.036; GCA_022790855.1, s__14-2 sp022790855, 95.0, 76.4, 0.075; GCA_910585895.1, s__14-2 sp910585895, 95.0, 76.36, 0.095; GCA_910588285.1, s__14-2 sp910588285, 95.0, 76.27, 0.07; GCA_910588965.1, s__14-2 sp910588965, 95.0, 75.94, 0.072	83.06	11	0.92136	N/A
Harpea_6:bin_000023	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Paucibacter_A;s__	N/A	N/A	N/A	N/A	N/A	GCF_001477625.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Paucibacter_A;s__Paucibacter_A sp001477625	94.77	0.828	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Paucibacter_A;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_014204525.1, s__Paucibacter_A oligotrophus, 95.0, 83.52, 0.638; GCF_003852425.1, s__Paucibacter_A sp003852425, 95.0, 83.43, 0.65; GCA_002255955.1, s__Paucibacter_A sp002255955, 95.0, 81.91, 0.574; GCF_002885975.1, s__Paucibacter_A aquatile, 95.0, 81.73, 0.58; GCA_005503085.1, s__Paucibacter_A sp005503085, 95.0, 80.55, 0.529; GCA_018780415.1, s__Paucibacter_A sp018780415, 95.0, 80.19, 0.488; GCA_903820745.1, s__Paucibacter_A sp903820745, 95.0, 78.62, 0.302; GCA_945898095.1, s__Paucibacter_A toxinivorans_A, 95.0, 78.19, 0.291	81.33	11	0.99917	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
Harpea_6:bin_000024	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	85.56	11	0.93714	N/A
Harpea_6:bin_000025	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E putida_H	GCF_002356095.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E putida_H	97.82	0.827	GCF_002356095.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E putida_H	97.82	0.827	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000498395.2, s__Pseudomonas_E putida_Q, 95.0, 93.12, 0.743; GCF_000412675.1, s__Pseudomonas_E putida, 95.0, 93.05, 0.718; GCF_000708715.2, s__Pseudomonas_E putida_R, 95.0, 92.14, 0.71; GCF_013393325.1, s__Pseudomonas_E putida_P, 95.0, 89.25, 0.683; GCF_000730605.1, s__Pseudomonas_E monteilii, 95.0, 89.21, 0.701; GCF_000935045.1, s__Pseudomonas_E sp000935045, 95.0, 88.93, 0.673; GCF_900291015.1, s__Pseudomonas_E sp900291015, 95.0, 88.84, 0.607; GCF_022533585.1, s__Pseudomonas_E sp001642705, 95.0, 88.84, 0.644; GCF_021282585.1, s__Pseudomonas_E alloputida, 95.0, 88.82, 0.703; GCF_016658545.1, s__Pseudomonas_E sp016658545, 95.0, 88.76, 0.666; GCF_009932335.1, s__Pseudomonas_E asiatica, 95.0481, 88.72, 0.663; GCF_900277125.1, s__Pseudomonas_E inefficax, 95.0, 88.66, 0.662; GCF_002113165.1, s__Pseudomonas_E sp002113165, 95.0, 88.51, 0.631; GCF_002165135.1, s__Pseudomonas_E sp002165135, 95.0, 88.51, 0.615; GCF_015680405.1, s__Pseudomonas_E pudica, 95.0481, 88.41, 0.65; GCF_003205205.1, s__Pseudomonas_E sp003205205, 95.0, 88.12, 0.656; GCF_013179515.1, s__Pseudomonas_E sp013179515, 95.0, 87.89, 0.637; GCF_003331055.1, s__Pseudomonas_E sp003331055, 95.0, 87.85, 0.621; GCF_003627215.1, s__Pseudomonas_E sp001422615, 95.0, 87.81, 0.632; GCF_014269225.2, s__Pseudomonas_E anuradhapurensis, 95.1274, 87.62, 0.603; GCF_014269185.2, s__Pseudomonas_E oryzicola, 95.1274, 87.39, 0.604; GCF_916618955.1, s__Pseudomonas_E sp916618955, 95.0, 87.39, 0.617; GCA_002386445.1, s__Pseudomonas_E sp002386445, 95.0, 87.29, 0.599; GCA_017744435.1, s__Pseudomonas_E sp017744435, 95.0, 86.8, 0.609; GCF_002906855.1, s__Pseudomonas_E putida_N, 95.0, 86.8, 0.64; GCF_000731675.1, s__Pseudomonas_E capeferrum, 95.0, 86.63, 0.657; GCF_009391885.1, s__Pseudomonas_E sp009391885, 95.0, 86.63, 0.65; GCF_001320245.1, s__Pseudomonas_E sp001320245, 95.0, 86.62, 0.652; GCF_021602585.1, s__Pseudomonas_E faucium, 95.0, 86.58, 0.61; GCF_002112505.1, s__Pseudomonas_E sp002112505, 95.0, 86.56, 0.633; GCF_009932375.1, s__Pseudomonas_E juntendi, 95.0, 86.55, 0.628; GCF_002025705.1, s__Pseudomonas_E putida_J, 95.0, 86.45, 0.618; GCF_003097235.1, s__Pseudomonas_E sp003097235, 95.0, 86.39, 0.63; GCF_014269205.2, s__Pseudomonas_E kermanshahensis, 95.0, 86.25, 0.669; GCA_024349685.1, s__Pseudomonas_E sp024349685, 95.0, 86.22, 0.644; GCF_000282535.1, s__Pseudomonas_E sp000282535, 95.0, 86.2, 0.568; GCF_009883635.2, s__Pseudomonas_E putida_W, 95.0, 86.16, 0.641; GCF_011752565.1, s__Pseudomonas_E sp011752565, 95.0, 86.12, 0.616; GCF_000730665.1, s__Pseudomonas_E plecoglossicida, 95.0, 86.07, 0.565; GCF_021602025.1, s__Pseudomonas_E ceruminis, 95.0, 86.03, 0.652; GCF_019823065.1, s__Pseudomonas_E mosselii, 95.0, 85.8, 0.601; GCF_016406145.1, s__Pseudomonas_E putida_E, 95.0, 85.79, 0.62; GCF_003231305.1, s__Pseudomonas_E sichuanensis, 95.0, 85.72, 0.601; GCF_014269035.2, s__Pseudomonas_E vlassakiae, 95.0, 85.64, 0.621; GCF_005080685.1, s__Pseudomonas_E putida_V, 95.0, 85.53, 0.638; GCF_022627325.1, s__Pseudomonas_E putida_X, 95.0, 85.5, 0.614; GCF_021601385.1, s__Pseudomonas_E parasichuanensis, 95.0, 85.36, 0.604; GCF_019139895.1, s__Pseudomonas_E fakonensis, 95.0, 85.27, 0.573; GCF_003205295.1, s__Pseudomonas_E mosselii_B, 95.0, 85.27, 0.554; GCF_016648105.1, s__Pseudomonas_E sp016648105, 95.0, 85.26, 0.592; GCF_015354575.1, s__Pseudomonas_E sp015354575, 95.0, 85.25, 0.571; GCF_019139535.1, s__Pseudomonas_E muyukensis, 95.0, 85.23, 0.554; GCF_014268885.2, s__Pseudomonas_E xantholysinigenes, 95.0, 85.2, 0.531; GCF_000026105.1, s__Pseudomonas_E entomophila, 95.0, 85.16, 0.553; GCF_019139675.1, s__Pseudomonas_E maumuensis, 95.0, 85.13, 0.54; GCF_014268935.2, s__Pseudomonas_E peradeniyensis, 95.0, 85.09, 0.56; GCF_004519305.1, s__Pseudomonas_E sp004519305, 95.0, 85.07, 0.533; GCF_018417595.1, s__Pseudomonas_E entomophila_C, 95.0, 85.03, 0.56; GCF_000730645.1, s__Pseudomonas_E parafulva, 95.0, 85.03, 0.557; GCF_023277925.1, s__Pseudomonas_E entomophila_D, 95.0, 85.0, 0.539; GCA_011752525.1, s__Pseudomonas_E sp011752525, 95.0, 84.83, 0.527; GCF_900110655.1, s__Pseudomonas_E soli, 95.0, 84.81, 0.558; GCF_024127895.1, s__Pseudomonas_E guariconensis_B, 95.0, 84.78, 0.55; GCF_002741075.1, s__Pseudomonas_E putida_T, 95.0, 84.77, 0.576; GCF_020151015.1, s__Pseudomonas_E putida_K, 95.0, 84.73, 0.564; GCF_000425785.1, s__Pseudomonas_E taiwanensis, 95.0, 84.72, 0.575; GCF_015680235.1, s__Pseudomonas_E guariconensis_A, 95.0, 84.59, 0.522; GCF_900536025.1, s__Pseudomonas_E reidholzensis, 95.0, 84.55, 0.597; GCF_004357765.1, s__Pseudomonas_E putida_U, 95.0, 84.48, 0.548; GCF_017875955.1, s__Pseudomonas_E sp017875955, 95.0, 84.42, 0.599; GCF_007677725.1, s__Pseudomonas_E sp003445295, 95.0, 84.4, 0.524; GCA_014268975.2, s__Pseudomonas_E wayambapalatensis, 95.0, 84.35, 0.536; GCF_014268815.2, s__Pseudomonas_E urmiensis, 95.0, 84.27, 0.567; GCF_014268805.2, s__Pseudomonas_E farsensis, 95.0, 84.16, 0.521; GCF_014269025.2, s__Pseudomonas_E promysalinigenes, 95.0, 84.14, 0.526; GCF_001636055.1, s__Pseudomonas_E putida_B, 95.0, 84.12, 0.566; GCF_900102675.1, s__Pseudomonas_E guariconensis, 95.0, 83.98, 0.53; GCF_005796105.1, s__Pseudomonas_E mosselii_C, 95.0, 83.76, 0.537; GCF_000800255.1, s__Pseudomonas_E parafulva_A, 95.0, 83.48, 0.474; GCF_002021815.1, s__Pseudomonas_E parafulva_B, 95.0, 83.4, 0.496; GCF_000730565.1, s__Pseudomonas_E fulva, 95.0, 83.38, 0.503; GCF_014268785.2, s__Pseudomonas_E shirazensis, 95.0, 83.26, 0.464; GCA_023388335.1, s__Pseudomonas_E sp023388335, 95.0, 83.05, 0.476; GCF_016518545.1, s__Pseudomonas_E sp016518545, 95.0, 83.03, 0.491; GCF_902498185.1, s__Pseudomonas_E fluorescens_BS, 95.0, 82.94, 0.471; GCF_000425745.1, s__Pseudomonas_E cremoricolorata, 95.0, 82.92, 0.442; GCA_002434265.1, s__Pseudomonas_E sp002434265, 95.0, 82.91, 0.429; GCF_003105155.1, s__Pseudomonas_E sp003105155, 95.0, 82.75, 0.458; GCF_900187455.1, s__Pseudomonas_E sp900187455, 95.0, 82.59, 0.531; GCF_000425805.1, s__Pseudomonas_E vranovensis, 95.0, 82.52, 0.481; GCF_013523055.1, s__Pseudomonas_E capeferrum_A, 95.0, 82.5, 0.497; GCF_013523125.1, s__Pseudomonas_E entomophila_B, 95.0, 82.47, 0.446; GCF_000759535.1, s__Pseudomonas_E cremoricolorata_A, 95.0, 82.46, 0.451; GCF_013523165.1, s__Pseudomonas_E entomophila_A, 95.0, 82.43, 0.405; GCF_003231275.1, s__Pseudomonas_E huaxiensis, 95.0, 82.41, 0.497; GCA_001534745.1, s__Pseudomonas_E monteilii_A, 95.0, 82.11, 0.432; GCF_001695625.1, s__Pseudomonas_E defluvii, 95.0, 81.86, 0.406; GCF_015680705.1, s__Pseudomonas_E fulva_C, 95.0, 81.85, 0.428; GCF_014648275.1, s__Pseudomonas_E laurentiana, 95.0, 81.8, 0.425	78.39	11	N/A	N/A
